Year,Month,Day,water_year,water_month,water_day,model,flow,rcp,month_name,period
2088,2,24,2088,5,147,CanESM2,64401.96,8.5,Feb,2085
2088,3,1,2088,6,153,CNRM-CM5,144867.72,8.5,Mar,2085
2088,3,3,2088,6,155,GFDL-CM3,159242.83,8.5,Mar,2085
2088,3,6,2088,6,158,MIROC5,218508.52,8.5,Mar,2085
2088,3,26,2088,6,178,HadGEM2-CC,42697.47,8.5,Mar,2085
2091,11,15,2092,2,46,HadGEM2-ES,119418.14,8.5,Nov,2085
2092,1,2,2092,4,94,ACCESS1-0,111685.53,8.5,Jan,2085
2092,1,17,2092,4,109,MIROC5,291380.09,8.5,Jan,2085
2092,1,28,2092,4,120,GFDL-CM3,25277.61,8.5,Jan,2085
2092,2,1,2092,5,124,CESM1-BGC,327570.4,8.5,Feb,2085
2092,2,1,2092,5,124,HadGEM2-CC,36048.79,8.5,Feb,2085
2092,3,2,2092,6,154,CCSM4,434672.23,8.5,Mar,2085
2092,3,3,2092,6,155,CNRM-CM5,390994.75,8.5,Mar,2085
2092,3,11,2092,6,163,CanESM2,155320.05,8.5,Mar,2085
2092,3,14,2092,6,166,CMCC-CMS,276259.84,8.5,Mar,2085
2096,1,3,2096,4,95,MIROC5,87070.68,8.5,Jan,2085
2096,1,4,2096,4,96,CNRM-CM5,303290.96,8.5,Jan,2085
2096,1,19,2096,4,111,HadGEM2-CC,241769.33,8.5,Jan,2085
2096,1,22,2096,4,114,CCSM4,106175.42,8.5,Jan,2085
2096,1,22,2096,4,114,HadGEM2-ES,486099.68,8.5,Jan,2085
2096,2,4,2096,5,127,CMCC-CMS,58057.67,8.5,Feb,2085
2096,2,15,2096,5,138,ACCESS1-0,104235.95,8.5,Feb,2085
2096,2,17,2096,5,140,CESM1-BGC,369310.27,8.5,Feb,2085
2096,3,22,2096,6,174,CanESM2,49320.96,8.5,Mar,2085
2096,3,28,2096,6,180,GFDL-CM3,131742.91,8.5,Mar,2085
1980,12,16,1981,3,77,MIROC5,376617.74,8.5,Dec,1996
1981,1,4,1981,4,96,ACCESS1-0,75895.45,8.5,Jan,1996
1981,1,5,1981,4,97,GFDL-CM3,262802.09,8.5,Jan,1996
1981,1,13,1981,4,105,CanESM2,203795.24,8.5,Jan,1996
1981,2,7,1981,5,130,CESM1-BGC,502983.24,8.5,Feb,1996
1981,2,25,1981,5,148,CCSM4,80201.84,8.5,Feb,1996
1981,3,2,1981,6,153,CMCC-CMS,324515.27,8.5,Mar,1996
1981,3,5,1981,6,156,HadGEM2-ES,211575.45,8.5,Mar,1996
1981,3,6,1981,6,157,HadGEM2-CC,113755.92,8.5,Mar,1996
1981,5,26,1981,8,238,CNRM-CM5,125255.89,8.5,May,1996
1981,12,7,1982,3,68,MIROC5,162873.66,8.5,Dec,1996
1981,12,17,1982,3,78,CCSM4,145536.11,8.5,Dec,1996
1982,1,4,1982,4,96,CanESM2,189860.53,8.5,Jan,1996
1982,1,29,1982,4,121,HadGEM2-CC,76085.06,8.5,Jan,1996
1982,2,13,1982,5,136,HadGEM2-ES,87824.48,8.5,Feb,1996
1982,3,1,1982,6,152,CESM1-BGC,458956.48,8.5,Mar,1996
1982,3,3,1982,6,154,CNRM-CM5,357104.78,8.5,Mar,1996
1982,3,31,1982,6,182,ACCESS1-0,180065.34,8.5,Mar,1996
1982,4,2,1982,7,184,GFDL-CM3,98818.86,8.5,Apr,1996
1982,6,24,1982,9,267,CMCC-CMS,26652.39,8.5,Jun,1996
1982,12,10,1983,3,71,CNRM-CM5,59010.99,8.5,Dec,1996
1983,1,5,1983,4,97,CMCC-CMS,176218.1,8.5,Jan,1996
1983,1,6,1983,4,98,CCSM4,152610.74,8.5,Jan,1996
1983,1,13,1983,4,105,ACCESS1-0,103712.98,8.5,Jan,1996
1983,2,6,1983,5,129,GFDL-CM3,146458.58,8.5,Feb,1996
1983,2,8,1983,5,131,CESM1-BGC,266649.61,8.5,Feb,1996
1983,2,26,1983,5,149,CanESM2,114367.53,8.5,Feb,1996
1983,3,3,1983,6,154,HadGEM2-ES,106944.09,8.5,Mar,1996
1983,4,6,1983,7,188,MIROC5,66656.35,8.5,Apr,1996
1983,5,4,1983,8,216,HadGEM2-CC,107591.22,8.5,May,1996
1985,1,6,1985,4,98,CMCC-CMS,63756.95,8.5,Jan,1996
1985,2,5,1985,5,128,CNRM-CM5,651663.98,8.5,Feb,1996
1985,2,5,1985,5,128,MIROC5,560725.44,8.5,Feb,1996
1985,2,16,1985,5,139,CanESM2,282632.89,8.5,Feb,1996
1985,2,25,1985,5,148,HadGEM2-CC,307659.2,8.5,Feb,1996
1985,3,22,1985,6,173,GFDL-CM3,181691.81,8.5,Mar,1996
1985,4,14,1985,7,196,CCSM4,54800.93,8.5,Apr,1996
1985,4,15,1985,7,197,ACCESS1-0,112694.76,8.5,Apr,1996
1985,5,3,1985,8,215,CESM1-BGC,70095.87,8.5,May,1996
1985,5,3,1985,8,215,HadGEM2-ES,225925.67,8.5,May,1996
1985,12,3,1986,3,64,CESM1-BGC,34607.31,8.5,Dec,1996
1986,1,14,1986,4,106,CNRM-CM5,95818.69,8.5,Jan,1996
1986,1,28,1986,4,120,HadGEM2-ES,57968.25,8.5,Jan,1996
1986,2,4,1986,5,127,HadGEM2-CC,332642.37,8.5,Feb,1996
1986,2,5,1986,5,128,GFDL-CM3,294840.56,8.5,Feb,1996
1986,2,21,1986,5,144,MIROC5,94026.35,8.5,Feb,1996
1986,3,1,1986,6,152,CanESM2,266531.54,8.5,Mar,1996
1986,3,2,1986,6,153,CCSM4,275540.18,8.5,Mar,1996
1986,3,2,1986,6,153,CMCC-CMS,79046.28,8.5,Mar,1996
1986,5,1,1986,8,213,ACCESS1-0,33921.75,8.5,May,1996
1986,12,28,1987,3,89,CanESM2,47805.32,8.5,Dec,1996
1987,1,10,1987,4,102,CCSM4,76592.84,8.5,Jan,1996
1987,1,27,1987,4,119,CMCC-CMS,60556.5,8.5,Jan,1996
1987,2,7,1987,5,130,ACCESS1-0,31162.95,8.5,Feb,1996
1987,2,19,1987,5,142,HadGEM2-CC,160096.99,8.5,Feb,1996
1987,2,20,1987,5,143,CESM1-BGC,82314.15,8.5,Feb,1996
1987,3,14,1987,6,165,GFDL-CM3,85445.83,8.5,Mar,1996
1987,3,18,1987,6,169,MIROC5,155008.62,8.5,Mar,1996
1987,4,3,1987,7,185,HadGEM2-ES,165002.05,8.5,Apr,1996
1987,5,16,1987,8,228,CNRM-CM5,53444.96,8.5,May,1996
1988,12,7,1989,3,68,CNRM-CM5,91510.29,8.5,Dec,1996
1989,1,18,1989,4,110,CMCC-CMS,227375.44,8.5,Jan,1996
1989,1,18,1989,4,110,MIROC5,48362.66,8.5,Jan,1996
1989,1,26,1989,4,118,HadGEM2-CC,61767.18,8.5,Jan,1996
1989,2,8,1989,5,131,HadGEM2-ES,95351.14,8.5,Feb,1996
1989,2,9,1989,5,132,ACCESS1-0,312209.31,8.5,Feb,1996
1989,2,24,1989,5,147,CanESM2,272076.78,8.5,Feb,1996
1989,3,7,1989,6,158,CESM1-BGC,54586.09,8.5,Mar,1996
1989,3,10,1989,6,161,CCSM4,189119.18,8.5,Mar,1996
1989,5,2,1989,8,214,GFDL-CM3,271747.46,8.5,May,1996
1989,12,3,1990,3,64,HadGEM2-CC,54133.64,8.5,Dec,1996
1989,12,29,1990,3,90,MIROC5,64154.4,8.5,Dec,1996
1990,1,5,1990,4,97,CESM1-BGC,57114.61,8.5,Jan,1996
1990,1,17,1990,4,109,GFDL-CM3,118151.03,8.5,Jan,1996
1990,1,28,1990,4,120,HadGEM2-ES,133575.09,8.5,Jan,1996
1990,2,17,1990,5,140,CNRM-CM5,238326.37,8.5,Feb,1996
1990,2,22,1990,5,145,CanESM2,478232.49,8.5,Feb,1996
1990,3,3,1990,6,154,CMCC-CMS,148463.22,8.5,Mar,1996
1990,3,12,1990,6,163,ACCESS1-0,36100.07,8.5,Mar,1996
1990,4,10,1990,7,192,CCSM4,110776.86,8.5,Apr,1996
1990,12,9,1991,3,70,HadGEM2-CC,288100.6,8.5,Dec,1996
1990,12,14,1991,3,75,HadGEM2-ES,78206.87,8.5,Dec,1996
1991,1,21,1991,4,113,CanESM2,197672.23,8.5,Jan,1996
1991,3,3,1991,6,154,GFDL-CM3,37876.11,8.5,Mar,1996
1991,3,4,1991,6,155,CMCC-CMS,47129.95,8.5,Mar,1996
1991,3,8,1991,6,159,ACCESS1-0,61320.96,8.5,Mar,1996
1991,3,23,1991,6,174,CNRM-CM5,162238.59,8.5,Mar,1996
1991,3,29,1991,6,180,CCSM4,194847.25,8.5,Mar,1996
1991,4,6,1991,7,188,MIROC5,92985.83,8.5,Apr,1996
1991,4,25,1991,7,207,CESM1-BGC,106732.17,8.5,Apr,1996
1993,1,24,1993,4,116,MIROC5,228592.97,8.5,Jan,1996
1993,2,2,1993,5,125,GFDL-CM3,65044.31,8.5,Feb,1996
1993,2,17,1993,5,140,CESM1-BGC,246910.34,8.5,Feb,1996
1993,3,3,1993,6,154,CMCC-CMS,320569.54,8.5,Mar,1996
1993,3,12,1993,6,163,CCSM4,163208.08,8.5,Mar,1996
1993,3,16,1993,6,167,CNRM-CM5,92926.1,8.5,Mar,1996
1993,4,25,1993,7,207,CanESM2,44924.6,8.5,Apr,1996
1993,5,2,1993,8,214,HadGEM2-CC,179880.94,8.5,May,1996
1993,6,3,1993,9,246,ACCESS1-0,83980.88,8.5,Jun,1996
1993,6,6,1993,9,249,HadGEM2-ES,65381.16,8.5,Jun,1996
1993,11,19,1994,2,50,MIROC5,65296.59,8.5,Nov,1996
1994,1,18,1994,4,110,GFDL-CM3,241043.72,8.5,Jan,1996
1994,3,2,1994,6,153,HadGEM2-CC,120998.99,8.5,Mar,1996
1994,3,3,1994,6,154,CNRM-CM5,188130.82,8.5,Mar,1996
1994,3,9,1994,6,160,CMCC-CMS,200611.4,8.5,Mar,1996
1994,3,16,1994,6,167,CanESM2,287162.79,8.5,Mar,1996
1994,3,21,1994,6,172,HadGEM2-ES,115023.67,8.5,Mar,1996
1994,4,2,1994,7,184,ACCESS1-0,123941.18,8.5,Apr,1996
1994,4,17,1994,7,199,CCSM4,88575.61,8.5,Apr,1996
1994,5,2,1994,8,214,CESM1-BGC,123367.22,8.5,May,1996
1994,12,8,1995,3,69,CanESM2,60869.81,8.5,Dec,1996
1994,12,10,1995,3,71,CCSM4,178110.69,8.5,Dec,1996
1994,12,12,1995,3,73,CESM1-BGC,224999.64,8.5,Dec,1996
1995,1,19,1995,4,111,CNRM-CM5,249370.18,8.5,Jan,1996
1995,1,28,1995,4,120,HadGEM2-CC,255690.55,8.5,Jan,1996
1995,2,5,1995,5,128,HadGEM2-ES,125920,8.5,Feb,1996
1995,2,14,1995,5,137,CMCC-CMS,121529.98,8.5,Feb,1996
1995,2,16,1995,5,139,GFDL-CM3,280354.99,8.5,Feb,1996
1995,4,2,1995,7,184,MIROC5,80741,8.5,Apr,1996
1995,4,18,1995,7,200,ACCESS1-0,253270,8.5,Apr,1996
1996,12,20,1997,3,81,MIROC5,229680.81,8.5,Dec,1996
1997,1,3,1997,4,95,CESM1-BGC,230563.11,8.5,Jan,1996
1997,2,5,1997,5,128,CanESM2,161567.55,8.5,Feb,1996
1997,2,9,1997,5,132,CNRM-CM5,317866.22,8.5,Feb,1996
1997,2,26,1997,5,149,GFDL-CM3,173607.97,8.5,Feb,1996
1997,3,3,1997,6,154,CMCC-CMS,206428.57,8.5,Mar,1996
1997,3,7,1997,6,158,HadGEM2-ES,116169.91,8.5,Mar,1996
1997,3,27,1997,6,178,HadGEM2-CC,45180.52,8.5,Mar,1996
1997,5,2,1997,8,214,CCSM4,122311.24,8.5,May,1996
1997,5,3,1997,8,215,ACCESS1-0,71307.84,8.5,May,1996
1997,12,27,1998,3,88,CanESM2,159193.48,8.5,Dec,1996
1998,1,3,1998,4,95,CMCC-CMS,101750.84,8.5,Jan,1996
1998,1,25,1998,4,117,CNRM-CM5,276380.08,8.5,Jan,1996
1998,2,10,1998,5,133,MIROC5,30563.26,8.5,Feb,1996
1998,2,16,1998,5,139,ACCESS1-0,326393.62,8.5,Feb,1996
1998,2,20,1998,5,143,CESM1-BGC,96170.68,8.5,Feb,1996
1998,3,6,1998,6,157,HadGEM2-CC,243830.23,8.5,Mar,1996
1998,3,6,1998,6,157,HadGEM2-ES,107921.64,8.5,Mar,1996
1998,3,8,1998,6,159,CCSM4,129911.34,8.5,Mar,1996
1998,4,3,1998,7,185,GFDL-CM3,74662.8,8.5,Apr,1996
1999,1,7,1999,4,99,ACCESS1-0,138677.63,8.5,Jan,1996
1999,1,28,1999,4,120,MIROC5,59784.03,8.5,Jan,1996
1999,2,25,1999,5,148,GFDL-CM3,272611.85,8.5,Feb,1996
1999,3,2,1999,6,153,CNRM-CM5,64257.13,8.5,Mar,1996
1999,4,3,1999,7,185,HadGEM2-CC,87206.72,8.5,Apr,1996
1999,4,3,1999,7,185,HadGEM2-ES,67709.11,8.5,Apr,1996
1999,4,4,1999,7,186,CCSM4,61499.69,8.5,Apr,1996
1999,4,4,1999,7,186,CanESM2,69524.35,8.5,Apr,1996
1999,4,28,1999,7,210,CESM1-BGC,163053.51,8.5,Apr,1996
1999,5,26,1999,8,238,CMCC-CMS,23522.98,8.5,May,1996
2001,2,2,2001,5,125,MIROC5,90832.23,8.5,Feb,1996
2001,2,3,2001,5,126,CCSM4,300158.58,8.5,Feb,1996
2001,2,16,2001,5,139,CanESM2,55836.8,8.5,Feb,1996
2001,3,5,2001,6,156,HadGEM2-CC,67948.91,8.5,Mar,1996
2001,3,6,2001,6,157,GFDL-CM3,204908.47,8.5,Mar,1996
2001,3,26,2001,6,177,ACCESS1-0,153458.61,8.5,Mar,1996
2001,4,5,2001,7,187,CMCC-CMS,269181.72,8.5,Apr,1996
2001,4,28,2001,7,210,HadGEM2-ES,117241.13,8.5,Apr,1996
2001,6,10,2001,9,253,CESM1-BGC,31838.81,8.5,Jun,1996
2001,9,21,2001,12,356,CNRM-CM5,24240.57,8.5,Sep,1996
2002,1,3,2002,4,95,CESM1-BGC,251656.52,8.5,Jan,1996
2002,1,4,2002,4,96,CMCC-CMS,255608.25,8.5,Jan,1996
2002,1,22,2002,4,114,CCSM4,280445.43,8.5,Jan,1996
2002,1,27,2002,4,119,HadGEM2-ES,132454.98,8.5,Jan,1996
2002,2,2,2002,5,125,CNRM-CM5,139289.19,8.5,Feb,1996
2002,2,3,2002,5,126,MIROC5,464485.5,8.5,Feb,1996
2002,3,11,2002,6,162,CanESM2,22288.3,8.5,Mar,1996
2002,3,24,2002,6,175,GFDL-CM3,68113.29,8.5,Mar,1996
2002,3,26,2002,6,177,HadGEM2-CC,149939.02,8.5,Mar,1996
2002,4,5,2002,7,187,ACCESS1-0,66757.97,8.5,Apr,1996
2002,11,23,2003,2,54,CanESM2,53263.71,8.5,Nov,1996
2002,12,5,2003,3,66,GFDL-CM3,461963.79,8.5,Dec,1996
2002,12,27,2003,3,88,HadGEM2-CC,46547.34,8.5,Dec,1996
2003,1,4,2003,4,96,HadGEM2-ES,98546.14,8.5,Jan,1996
2003,1,15,2003,4,107,ACCESS1-0,141538.81,8.5,Jan,1996
2003,2,10,2003,5,133,CESM1-BGC,152469.99,8.5,Feb,1996
2003,2,19,2003,5,142,CMCC-CMS,193452.64,8.5,Feb,1996
2003,3,17,2003,6,168,MIROC5,173550.57,8.5,Mar,1996
2003,6,4,2003,9,247,CCSM4,22803.95,8.5,Jun,1996
2003,6,4,2003,9,247,CNRM-CM5,59798.8,8.5,Jun,1996
2004,12,15,2005,3,76,ACCESS1-0,101321.62,8.5,Dec,1996
2005,1,19,2005,4,111,CESM1-BGC,559918.46,8.5,Jan,1996
2005,2,11,2005,5,134,CNRM-CM5,164970.28,8.5,Feb,1996
2005,2,16,2005,5,139,HadGEM2-ES,97866.58,8.5,Feb,1996
2005,3,5,2005,6,156,CanESM2,310291.4,8.5,Mar,1996
2005,3,17,2005,6,168,GFDL-CM3,64021.16,8.5,Mar,1996
2005,3,20,2005,6,171,MIROC5,73259.14,8.5,Mar,1996
2005,4,2,2005,7,184,HadGEM2-CC,231005.64,8.5,Apr,1996
2005,4,30,2005,7,212,CCSM4,118217.39,8.5,Apr,1996
2005,5,14,2005,8,226,CMCC-CMS,67619.63,8.5,May,1996
2005,12,7,2006,3,68,HadGEM2-ES,201697.71,8.5,Dec,1996
2005,12,13,2006,3,74,HadGEM2-CC,35977.9,8.5,Dec,1996
2006,2,9,2006,5,132,CNRM-CM5,174229.4,8.5,Feb,1996
2006,2,21,2006,5,144,CESM1-BGC,95019.69,8.5,Feb,1996
2006,2,22,2006,5,145,CMCC-CMS,74662.34,8.5,Feb,1996
2006,2,24,2006,5,147,ACCESS1-0,216000.4,8.5,Feb,1996
2006,2,25,2006,5,148,CCSM4,478645.33,8.5,Feb,1996
2006,3,21,2006,6,172,MIROC5,89774.52,8.5,Mar,1996
2006,3,22,2006,6,173,CanESM2,107092.34,8.5,Mar,1996
2006,4,14,2006,7,196,GFDL-CM3,291361.94,8.5,Apr,1996
2006,11,10,2007,2,41,HadGEM2-ES,27906.63,8.5,Nov,1996
2007,1,21,2007,4,113,CNRM-CM5,287288.43,8.5,Jan,1996
2007,2,13,2007,5,136,CCSM4,263959.42,8.5,Feb,1996
2007,2,27,2007,5,150,ACCESS1-0,138245.85,8.5,Feb,1996
2007,3,2,2007,6,153,CanESM2,37546.75,8.5,Mar,1996
2007,3,12,2007,6,163,HadGEM2-CC,221183.91,8.5,Mar,1996
2007,3,22,2007,6,173,CMCC-CMS,42375.26,8.5,Mar,1996
2007,4,2,2007,7,184,CESM1-BGC,39139.32,8.5,Apr,1996
2007,4,3,2007,7,185,MIROC5,66875.15,8.5,Apr,1996
2007,4,5,2007,7,187,GFDL-CM3,82755.86,8.5,Apr,1996
2009,1,27,2009,4,119,MIROC5,338747.44,8.5,Jan,1996
2009,1,29,2009,4,121,CNRM-CM5,221209.97,8.5,Jan,1996
2009,1,30,2009,4,122,HadGEM2-CC,242493.98,8.5,Jan,1996
2009,2,9,2009,5,132,CanESM2,319074.33,8.5,Feb,1996
2009,2,11,2009,5,134,CESM1-BGC,202161.63,8.5,Feb,1996
2009,3,2,2009,6,153,CMCC-CMS,127156.16,8.5,Mar,1996
2009,3,23,2009,6,174,CCSM4,97336.35,8.5,Mar,1996
2009,4,13,2009,7,195,ACCESS1-0,92626.25,8.5,Apr,1996
2009,4,13,2009,7,195,HadGEM2-ES,75176.37,8.5,Apr,1996
2009,5,3,2009,8,215,GFDL-CM3,139475.45,8.5,May,1996
2010,1,2,2010,4,94,GFDL-CM3,101579.19,8.5,Jan,1996
2010,1,19,2010,4,111,HadGEM2-CC,188695.73,8.5,Jan,1996
2010,2,8,2010,5,131,MIROC5,153141.23,8.5,Feb,1996
2010,2,20,2010,5,143,ACCESS1-0,277744.94,8.5,Feb,1996
2010,2,26,2010,5,149,CNRM-CM5,79039.14,8.5,Feb,1996
2010,3,5,2010,6,156,CESM1-BGC,315291.12,8.5,Mar,1996
2010,3,5,2010,6,156,HadGEM2-ES,350528.06,8.5,Mar,1996
2010,3,14,2010,6,165,CCSM4,372269.42,8.5,Mar,1996
2010,3,14,2010,6,165,CanESM2,338181.84,8.5,Mar,1996
2010,5,2,2010,8,214,CMCC-CMS,113452.19,8.5,May,1996
2034,12,21,2035,3,82,MIROC5,40810.53,8.5,Dec,2050
2034,12,30,2035,3,91,CESM1-BGC,30143.31,8.5,Dec,2050
2035,1,25,2035,4,117,HadGEM2-ES,345455.54,8.5,Jan,2050
2035,1,26,2035,4,118,CCSM4,27815.3,8.5,Jan,2050
2035,1,27,2035,4,119,CNRM-CM5,489632.3,8.5,Jan,2050
2035,2,1,2035,5,124,CMCC-CMS,270203.62,8.5,Feb,2050
2035,2,6,2035,5,129,ACCESS1-0,34328.63,8.5,Feb,2050
2035,2,26,2035,5,149,CanESM2,27696.69,8.5,Feb,2050
2035,3,29,2035,6,180,GFDL-CM3,233317.61,8.5,Mar,2050
2035,4,8,2035,7,190,HadGEM2-CC,288849.23,8.5,Apr,2050
2036,12,9,2037,3,70,CMCC-CMS,244846.22,8.5,Dec,2050
2037,1,1,2037,4,93,CCSM4,267719.65,8.5,Jan,2050
2037,1,9,2037,4,101,HadGEM2-ES,138069.53,8.5,Jan,2050
2037,1,29,2037,4,121,CNRM-CM5,249159.03,8.5,Jan,2050
2037,2,3,2037,5,126,GFDL-CM3,247767.43,8.5,Feb,2050
2037,2,4,2037,5,127,CanESM2,49114.05,8.5,Feb,2050
2037,2,18,2037,5,141,ACCESS1-0,285660.41,8.5,Feb,2050
2037,2,18,2037,5,141,CESM1-BGC,167787.61,8.5,Feb,2050
2037,2,23,2037,5,146,MIROC5,117811.31,8.5,Feb,2050
2037,3,15,2037,6,166,HadGEM2-CC,92908.07,8.5,Mar,2050
2037,12,1,2038,3,62,MIROC5,36554.74,8.5,Dec,2050
2037,12,30,2038,3,91,CCSM4,255698.77,8.5,Dec,2050
2038,1,14,2038,4,106,HadGEM2-CC,136606.54,8.5,Jan,2050
2038,1,21,2038,4,113,CNRM-CM5,671284.31,8.5,Jan,2050
2038,1,29,2038,4,121,CanESM2,387595.74,8.5,Jan,2050
2038,2,3,2038,5,126,ACCESS1-0,214226.83,8.5,Feb,2050
2038,2,6,2038,5,129,HadGEM2-ES,346258.95,8.5,Feb,2050
2038,2,12,2038,5,135,CESM1-BGC,36020.57,8.5,Feb,2050
2038,2,27,2038,5,150,CMCC-CMS,160101.63,8.5,Feb,2050
2038,4,7,2038,7,189,GFDL-CM3,90187.64,8.5,Apr,2050
2039,1,2,2039,4,94,CESM1-BGC,231962.55,8.5,Jan,2050
2039,1,3,2039,4,95,MIROC5,276734.28,8.5,Jan,2050
2039,1,4,2039,4,96,CNRM-CM5,457301.12,8.5,Jan,2050
2039,1,19,2039,4,111,CanESM2,199920.71,8.5,Jan,2050
2039,2,13,2039,5,136,GFDL-CM3,172679.26,8.5,Feb,2050
2039,2,16,2039,5,139,HadGEM2-CC,140851.04,8.5,Feb,2050
2039,2,18,2039,5,141,CCSM4,195566.35,8.5,Feb,2050
2039,2,19,2039,5,142,ACCESS1-0,34668.76,8.5,Feb,2050
2039,3,3,2039,6,154,HadGEM2-ES,284007.09,8.5,Mar,2050
2039,3,22,2039,6,173,CMCC-CMS,95505.25,8.5,Mar,2050
2040,12,5,2041,3,66,CCSM4,94021.16,8.5,Dec,2050
2040,12,16,2041,3,77,CNRM-CM5,156893.63,8.5,Dec,2050
2041,1,7,2041,4,99,HadGEM2-CC,121133.1,8.5,Jan,2050
2041,1,18,2041,4,110,GFDL-CM3,546282.68,8.5,Jan,2050
2041,1,27,2041,4,119,ACCESS1-0,261251.66,8.5,Jan,2050
2041,1,29,2041,4,121,MIROC5,87895.35,8.5,Jan,2050
2041,3,2,2041,6,153,CESM1-BGC,353313.53,8.5,Mar,2050
2041,3,6,2041,6,157,CanESM2,228986.43,8.5,Mar,2050
2041,3,8,2041,6,159,HadGEM2-ES,291180.65,8.5,Mar,2050
2041,4,5,2041,7,187,CMCC-CMS,72704.41,8.5,Apr,2050
2041,11,22,2042,2,53,CMCC-CMS,37831.12,8.5,Nov,2050
2041,11,23,2042,2,54,ACCESS1-0,231685.45,8.5,Nov,2050
2042,2,5,2042,5,128,CNRM-CM5,243988.85,8.5,Feb,2050
2042,2,21,2042,5,144,CESM1-BGC,88588.27,8.5,Feb,2050
2042,2,26,2042,5,149,CCSM4,217197.55,8.5,Feb,2050
2042,2,26,2042,5,149,HadGEM2-ES,74923.89,8.5,Feb,2050
2042,3,3,2042,6,154,HadGEM2-CC,316129.56,8.5,Mar,2050
2042,3,15,2042,6,166,CanESM2,284143.05,8.5,Mar,2050
2042,3,15,2042,6,166,MIROC5,127643.83,8.5,Mar,2050
2042,4,2,2042,7,184,GFDL-CM3,166898.08,8.5,Apr,2050
2042,12,8,2043,3,69,HadGEM2-ES,26105.78,8.5,Dec,2050
2042,12,11,2043,3,72,CanESM2,104267.5,8.5,Dec,2050
2043,1,3,2043,4,95,GFDL-CM3,147724.21,8.5,Jan,2050
2043,1,18,2043,4,110,CCSM4,121502.49,8.5,Jan,2050
2043,1,20,2043,4,112,CNRM-CM5,241864.66,8.5,Jan,2050
2043,1,21,2043,4,113,MIROC5,113570.92,8.5,Jan,2050
2043,2,9,2043,5,132,HadGEM2-CC,70826.64,8.5,Feb,2050
2043,3,8,2043,6,159,CESM1-BGC,135438.01,8.5,Mar,2050
2043,3,14,2043,6,165,CMCC-CMS,407562.12,8.5,Mar,2050
2043,5,3,2043,8,215,ACCESS1-0,100158.97,8.5,May,2050
2045,2,3,2045,5,126,CNRM-CM5,321902.19,8.5,Feb,2050
2045,2,6,2045,5,129,CCSM4,132200.98,8.5,Feb,2050
2045,2,6,2045,5,129,HadGEM2-CC,295595.73,8.5,Feb,2050
2045,2,16,2045,5,139,ACCESS1-0,223851.07,8.5,Feb,2050
2045,2,24,2045,5,147,MIROC5,151583.3,8.5,Feb,2050
2045,3,20,2045,6,171,GFDL-CM3,258851.78,8.5,Mar,2050
2045,3,21,2045,6,172,CESM1-BGC,239289.47,8.5,Mar,2050
2045,3,28,2045,6,179,CanESM2,143219.15,8.5,Mar,2050
2045,4,4,2045,7,186,HadGEM2-ES,253651.42,8.5,Apr,2050
2045,5,18,2045,8,230,CMCC-CMS,43563.35,8.5,May,2050
2045,12,18,2046,3,79,CESM1-BGC,254938.85,8.5,Dec,2050
2045,12,22,2046,3,83,HadGEM2-CC,127635.27,8.5,Dec,2050
2046,1,16,2046,4,108,CNRM-CM5,500033.69,8.5,Jan,2050
2046,1,24,2046,4,116,CanESM2,388838.66,8.5,Jan,2050
2046,1,26,2046,4,118,MIROC5,540826.06,8.5,Jan,2050
2046,1,28,2046,4,120,CCSM4,465596.01,8.5,Jan,2050
2046,1,29,2046,4,121,CMCC-CMS,261963.57,8.5,Jan,2050
2046,2,21,2046,5,144,ACCESS1-0,214606.2,8.5,Feb,2050
2046,3,10,2046,6,161,HadGEM2-ES,46560.06,8.5,Mar,2050
2046,3,18,2046,6,169,GFDL-CM3,196775.74,8.5,Mar,2050
2046,11,25,2047,2,56,CanESM2,363830.99,8.5,Nov,2050
2047,1,4,2047,4,96,HadGEM2-CC,271601.72,8.5,Jan,2050
2047,1,8,2047,4,100,CCSM4,120553.14,8.5,Jan,2050
2047,1,19,2047,4,111,CNRM-CM5,692608.93,8.5,Jan,2050
2047,1,21,2047,4,113,MIROC5,72068.85,8.5,Jan,2050
2047,1,26,2047,4,118,CMCC-CMS,138474.42,8.5,Jan,2050
2047,1,28,2047,4,120,CESM1-BGC,277988.66,8.5,Jan,2050
2047,2,22,2047,5,145,HadGEM2-ES,39858.98,8.5,Feb,2050
2047,2,23,2047,5,146,ACCESS1-0,303398.26,8.5,Feb,2050
2047,3,5,2047,6,156,GFDL-CM3,81051.83,8.5,Mar,2050
2048,12,27,2049,3,88,MIROC5,47670.56,8.5,Dec,2050
2049,1,13,2049,4,105,CanESM2,576393.62,8.5,Jan,2050
2049,1,15,2049,4,107,CESM1-BGC,47512.96,8.5,Jan,2050
2049,2,3,2049,5,126,CCSM4,293674.53,8.5,Feb,2050
2049,2,7,2049,5,130,CMCC-CMS,194689.77,8.5,Feb,2050
2049,2,16,2049,5,139,ACCESS1-0,33542.74,8.5,Feb,2050
2049,2,16,2049,5,139,GFDL-CM3,209015.46,8.5,Feb,2050
2049,3,9,2049,6,160,HadGEM2-ES,219869.42,8.5,Mar,2050
2049,3,14,2049,6,165,CNRM-CM5,285243.91,8.5,Mar,2050
2049,3,18,2049,6,169,HadGEM2-CC,393546.07,8.5,Mar,2050
